date,open,high,low,close,volume
2022-02-14T15:00:00.000Z,873.19,887.05,867.645,884.97,124294.0
2022-02-14T16:00:00.000Z,885.5,898.68,884.25,890.585,118099.0
2022-02-14T17:00:00.000Z,890.3,895.25,884.18,884.56,50616.0
2022-02-14T18:00:00.000Z,884.44,886.69,862.3,863.19,59678.0
2022-02-14T19:00:00.000Z,862.71,874.69,859.145,873.765,62554.0
2022-02-14T20:00:00.000Z,873.88,878.49,868.2,875.53,66713.0
2022-02-14T21:00:00.000Z,875.53,875.53,875.53,875.53,0.0
2022-02-15T15:00:00.000Z,914.89,921.73,913.76,916.55,159401.0
2022-02-15T16:00:00.000Z,916.65,920.68,914.31,917.37,57649.0
2022-02-15T17:00:00.000Z,917.74,917.74,908.51,912.49,52142.0
2022-02-15T18:00:00.000Z,912.525,919.11,912.125,917.27,32021.0
2022-02-15T19:00:00.000Z,917.67,918.87,913.01,916.45,29695.0
2022-02-15T20:00:00.000Z,916.15,922.835,913.41,922.17,73992.0
2022-02-15T21:00:00.000Z,922.17,922.17,922.17,922.17,0.0
2022-02-16T15:00:00.000Z,904.765,915.74,903.01,912.885,65480.0
2022-02-16T16:00:00.000Z,913.07,916.26,908.35,910.935,30865.0
2022-02-16T17:00:00.000Z,911.16,914.705,904.74,905.17,34819.0
2022-02-16T18:00:00.000Z,905.18,907.2,901.495,904.33,31446.0
2022-02-16T19:00:00.000Z,904.51,925.52,901.42,921.535,60547.0
2022-02-16T20:00:00.000Z,921.96,926.32,920.25,923.39,51406.0
2022-02-16T21:00:00.000Z,923.39,923.39,923.39,923.39,0.0
2022-02-17T15:00:00.000Z,907.41,910.37,888.145,892.96,113650.0
2022-02-17T16:00:00.000Z,892.99,899.02,887.08,889.205,73411.0
2022-02-17T17:00:00.000Z,889.15,894.21,886.685,887.84,61447.0
2022-02-17T18:00:00.000Z,887.74,888.08,880.15,881.165,61183.0
2022-02-17T19:00:00.000Z,880.96,881.83,876.0,878.315,77342.0
2022-02-17T20:00:00.000Z,878.225,880.58,874.13,876.45,96690.0
2022-02-17T21:00:00.000Z,876.45,876.45,876.45,876.45,0.0
2022-02-18T15:00:00.000Z,875.6,875.6,851.77,852.715,88779.0
2022-02-18T16:00:00.000Z,852.795,853.57,842.63,846.04,78325.0
2022-02-18T17:00:00.000Z,846.57,853.27,843.26,843.52,40753.0
2022-02-18T18:00:00.000Z,843.72,848.8,837.69,847.1,63705.0
2022-02-18T19:00:00.000Z,846.86,862.87,843.84,858.225,81443.0
2022-02-18T20:00:00.000Z,859.09,862.74,850.72,856.67,92912.0
2022-02-18T21:00:00.000Z,856.67,856.67,856.67,856.67,0.0
2022-02-21T15:00:00.000Z,856.67,856.67,856.67,856.67,0.0
2022-02-21T16:00:00.000Z,856.67,856.67,856.67,856.67,0.0
2022-02-21T17:00:00.000Z,856.67,856.67,856.67,856.67,0.0
2022-02-21T18:00:00.000Z,856.67,856.67,856.67,856.67,0.0
2022-02-21T19:00:00.000Z,856.67,856.67,856.67,856.67,0.0
2022-02-21T20:00:00.000Z,856.67,856.67,856.67,856.67,0.0
